starRating,Gender_Numeric,Year,cleaned_text,sentiment_score,word_count,avg_word,sentiment_label,sentiment_ml,sentiment
4,1,2017,family place,0.0,2,5.5,Neutral,1,0
4,1,2018,good campig staff work attentive restaurant lot variety clean,0.48888888888888893,9,5.888888888888889,Neutral,1,0
5,1,2018,good,0.7,1,4.0,Positive,2,0
5,1,2023,activated map cajuru could go castelinho close,0.0,7,5.714285714285714,Neutral,1,0
5,1,2018,good quiet place beautiful view well structured organized welcoming staff,0.5166666666666666,10,6.4,Positive,2,0
5,1,2018,went camping great experience place clean,0.5833333333333334,6,6.0,Positive,2,0
5,1,2018,top place super clean area recommend everyone,0.39999999999999997,7,5.571428571428571,Neutral,1,0
5,1,2017,good weekend holiday,0.7,3,6.0,Positive,2,0
5,1,2017,extraordinary place,0.3333333333333333,2,9.0,Neutral,1,0
5,1,2018,beautiful place,0.85,2,7.0,Positive,2,0
5,1,2018,excellent place family atmosphere recreation child stay free chargeexcellent,0.7,9,7.555555555555555,Positive,2,0
5,2,2019,great,0.8,1,5.0,Positive,2,0
5,2,2019,wonderful place enjoy family friend worth it,0.5666666666666667,7,5.428571428571429,Positive,2,0
3,2,2020,however liked kitchen precarious far place stayed tent too would also nice roof near troller get sun day space good,0.41999999999999993,20,4.8,Neutral,1,0
4,2,2019,great place,0.8,2,5.0,Positive,2,0
5,1,2019,good day use hosting,0.7,4,4.25,Positive,2,0
5,3,2019,liked,0.6,1,5.0,Positive,2,0
5,2,2019,booom,0.0,1,5.0,Neutral,1,0
5,2,2021,super quiet place 4 adult pool 1 heated 1 childrens pool wonderful place,0.35833333333333334,13,4.615384615384615,Neutral,1,0
5,3,2019,love camping there many activity polite people,0.5,7,5.714285714285714,Neutral,1,0
5,2,2018,excellent place fun family congratulation,0.65,5,7.4,Positive,2,0
5,2,2022,great place excellent food attentive staff,0.7333333333333334,6,6.166666666666667,Positive,2,0
5,2,2018,call sensational,0.6666666666666666,2,7.5,Positive,2,0
5,2,2018,delightful place,1.0,2,7.5,Positive,2,0
5,2,2018,loved cozy organized treated well great accommodation cleanliness plenty attraction child,0.43333333333333335,11,7.181818181818182,Neutral,1,0
4,2,2018,fantastic,0.4,1,9.0,Neutral,1,0
2,2,2020,restaurant staff serve poorly patience all buffet without variety,-0.4,9,6.333333333333333,Negative,0,0
5,2,2018,loved place great spend weekend family friend whether charming chalet camping show,0.7333333333333334,12,5.916666666666667,Positive,2,0
5,1,2018,everything good wonderful structure go without fear happy exceeds expectation,0.8333333333333334,10,6.8,Positive,2,0
3,1,2016,old chalet poorly maintained inn generally good swimming pool trail good restaurant good breakfast,0.36,14,6.071428571428571,Neutral,1,0
5,1,2018,structure organization 100 cleanliness family camping easy access,0.43333333333333335,8,7.25,Neutral,1,0
5,2,2022,loved,0.7,1,5.0,Positive,2,0
5,2,2022,wonderfuli highly recommend it,0.16,4,6.75,Neutral,1,0
5,2,2022,excellent place fantastic staff attentive friendly cozy familiar atmosphere,0.3916666666666666,9,7.444444444444445,Neutral,1,0
5,2,2020,good place excellent negative point camping brighter heated pool bigger people want stay child,0.35,14,5.785714285714286,Neutral,1,0
5,3,2022,good place camping everyone work campsite friendly attentive really enjoyed definitely back,0.395,12,6.666666666666667,Neutral,1,0
1,1,2022,stayed camping area mororhomes carnival weekend left ahead schedule place without rule visitor want smoke pool area staff see it everything dirty bathroom god cleaned often campsite lack maintenance mention arrived yesterday sunday day use people come bring sound box dispute listens louder rhythm mix turn mess pool get crowded water turn claycolored full hair because due number people someone maintenance day frankly charging 7500 per person offering anything right mention lawn full ant cost put poison anthill went little breakfast child bitten place enough money factory think thats crowded rule everyone want back family weekend over plan stay whole holiday finally home,0.03832417582417583,103,5.58252427184466,Neutral,1,0
5,1,2022,camping carnival good place take family relax big city see bit life closer nature,0.35,14,4.857142857142857,Neutral,1,0
5,1,2017,really liked it crowded familiar,0.4875,5,5.6,Neutral,1,0
3,1,2017,would like go,0.0,3,3.6666666666666665,Neutral,1,0
5,2,2017,ive going 11 year love it,0.5,6,3.3333333333333335,Neutral,1,0
4,3,2017,tasty recommend,0.0,2,7.0,Neutral,1,0
5,3,2017,great service felt like home,0.8,5,4.8,Positive,2,0
5,3,2017,great place spend weekend family,0.8,5,5.6,Positive,2,0
1,1,2017,camping great problem tent area caste fdp love make fuss noise loud sound 10 pm anyway try imagine dozen tent formed family hypocrite never heard word altruism,0.45000000000000007,27,4.925925925925926,Neutral,1,0
5,1,2022,good pleasant reasonable price,0.5444444444444444,4,6.75,Positive,2,0
2,1,2019,weak,-0.375,1,4.0,Negative,0,0
5,1,2019,soooo good indicate,0.7,3,5.666666666666667,Positive,2,0
5,2,2019,great lot fun,0.55,3,3.6666666666666665,Positive,2,0
5,3,2019,highly recommend it,0.16,3,5.666666666666667,Neutral,1,0
5,1,2019,good,0.7,1,4.0,Positive,2,0
5,1,2017,great better place,0.65,3,5.333333333333333,Positive,2,0
5,3,2020,wellstructured camping camper always clean bathroom 220v power supply communal kitchen,0.3666666666666667,11,6.909090909090909,Neutral,1,0
5,2,2020,wonderful little person possible lot fun note 10,0.278125,8,5.125,Neutral,1,0
4,2,2020,really liked it several swimming pool good barbecue area,0.4333333333333333,9,5.333333333333333,Neutral,1,0
5,2,2023,loved,0.7,1,5.0,Positive,2,0
5,2,2019,love place,0.5,2,4.5,Neutral,1,0
5,1,2020,simple peaceful beautiful place,0.3666666666666667,4,7.0,Neutral,1,0
5,3,2020,wonderful,1.0,1,9.0,Positive,2,0
4,1,2018,pleasant however wi fi cell phone operator signal vivo e oi terrible inside suite common area vivo signal good lack night service term food example snack bar nature generous place,0.033333333333333326,30,5.0,Neutral,1,0
5,2,2018,beautiful place beautiful nature several swimming pool good service stayed day,0.6,11,6.181818181818182,Positive,2,0
5,2,2018,place beautiful people work friendly helpful saw one disadvantage regarding bathroom separate toilet shower place cozy bathroom becomes small detail,0.14833333333333334,20,6.45,Neutral,1,0
4,3,2018,heated pool child adult addition taking away privacy still use space already small since child need hot water adult hot pool always used lot dirty strong smell chlorine lot rude people using pool common place even dating restaurant positive perfect breakfast lunch tasty well prepared staff well prepared serve serve snack bar excellent staff serve price little salty chalet nice tidy need maintenance send right away good good relaxing stay looking peace tranquility recommend it,0.25604557479557477,75,5.413333333333333,Neutral,1,0
4,2,2018,camping well structured worth going,0.3,5,6.2,Neutral,1,0
5,3,2018,good,0.7,1,4.0,Positive,2,0
5,4,2018,family environment clean safe great resting,0.5555555555555556,6,6.333333333333333,Positive,2,0
5,1,2018,ameiii,0.0,1,6.0,Neutral,1,0
2,1,2018,reasonable location,0.2,2,9.0,Neutral,1,0
5,2,2018,super cozy,0.06666666666666667,2,4.5,Neutral,1,0
5,1,2020,top trip beautiful place,0.675,4,5.25,Positive,2,0
5,1,2020,great environment service,0.8,3,7.666666666666667,Positive,2,0
4,1,2020,liked it child lot fun however chalet lack structure air conditioning modern tv cozy double mattress give upgrade place beautiful,0.2916666666666667,20,5.5,Neutral,1,0
5,3,2020,wonderful beautiful place,0.925,3,7.666666666666667,Positive,2,0
5,2,2020,first time went loved place good clean organized well received recommend,0.5041666666666667,11,5.636363636363637,Positive,2,0
5,2,2020,place nice spacious camping good cold windy night pool great one heated breakfast lunch dinner portion,0.375,16,5.4375,Neutral,1,0
4,1,2020,camping good reason give 5 star lack grass camping area,0.7,10,4.6,Positive,2,0
5,2,2020,good lot leisure option,0.7,4,5.0,Positive,2,0
4,2,2020,wonderful place close nature ive camping twice perfect bathroom created near campsite im always child queuing take shower unpleasant people get irritated want wait pay stay right comfort suggest expand bathroom space shower quickly can otherwise congratulation place top notch,0.3670068027210885,40,5.925,Neutral,1,0
5,1,2020,great family,0.8,2,5.5,Positive,2,0
4,1,2020,camping experience nice pleasant fun program whole family excellent cost benefitregarding structure thought nice clean area bathroomsin time pandemic think implement preventive measure relation cobid19 true few occasional use mask employee sense suggest checking temperature visitor entering maintain limitation distance pool area overcrowded space without control people pet procedure,0.3949999999999999,49,6.877551020408164,Neutral,1,0
5,1,2020,liked quiet laser,0.3,3,5.0,Neutral,1,0
5,1,2018,great park family atmosphere,0.8,4,6.25,Positive,2,0
4,1,2018,liked cost benefit lot nature place simple go expecting luxury,0.3,10,5.3,Neutral,1,0
5,1,2021,great structure spacious several area camping,0.4,6,6.666666666666667,Neutral,1,0
5,1,2023,beautiful cozy place one best,0.5499999999999999,5,5.0,Positive,2,0
5,1,2018,good,0.7,1,4.0,Positive,2,0
5,2,2020,camping well structured restaurant breakfast lunch another dinner snack pizza live music heated pool 4 cold pool one water slide sauna trampoline child community kitchen love place chale tent,0.012121212121212125,29,5.620689655172414,Neutral,1,0
5,2,2020,good recommend,0.7,2,6.5,Positive,2,0
5,2,2016,guy much cost enter place went twice last year remember much cost someone tell please,0.13333333333333333,15,4.733333333333333,Neutral,1,0
4,1,2016,excellent place guesthouse camper,1.0,4,7.5,Positive,2,0
4,1,2021,easy access good value and suitable resting harmonizing nature,0.5611111111111111,9,6.0,Positive,2,0
5,2,2016,excellent place stay ftima excellent structure,1.0,6,6.833333333333333,Positive,2,0
3,1,2016,liked it thought breakfast weak place pleasant could bench u sit walking,0.3194444444444444,12,5.083333333333333,Neutral,1,0
5,2,2016,love camp,0.5,2,4.0,Neutral,1,0
4,1,2016,great place relax,0.8,3,5.0,Positive,2,0
5,1,2016,good place service note 10,0.7,5,4.4,Positive,2,0
5,2,2018,wonderful place familiar child ease safe already marking return love,0.59375,10,5.9,Positive,2,0
5,2,2018,excellent,1.0,1,9.0,Positive,2,0
5,1,2018,best slide,1.0,2,4.5,Positive,2,0
4,2,2018,excellent,1.0,1,9.0,Positive,2,0
4,3,2018,good place camp friend family highly recommend it good structure great safe service,0.5720000000000001,13,5.461538461538462,Positive,2,0
5,1,2018,top place affordable food good service great pool sauna,0.6666666666666666,9,5.222222222222222,Positive,2,0
5,3,2020,tasty organized,0.0,2,7.0,Neutral,1,0
5,1,2020,family camping without setback loved,0.7,5,6.4,Positive,2,0
5,1,2020,toooop,0.0,1,6.0,Neutral,1,0
5,2,2020,spent weekend family loved everything chalet local food easy access road comfortable already planned return attentive employee including collaborator isaias gave support dedication needed,0.3055555555555555,24,6.833333333333333,Neutral,1,0
5,2,2019,nice beautiful,0.725,2,6.5,Positive,2,0
4,2,2018,good food good place child rest,0.7,6,4.333333333333333,Positive,2,0
5,1,2023,surprised structure campsite visited motorhome may2023 great spot park motorhome socket water next space campsite swimming pool 1 heated game room restaurant breakfast fishing lake paintball space recommend,0.125,28,6.392857142857143,Neutral,1,0
5,1,2023,wonderful placeservice rating 10organizationcleanliness everything great breakfast lunch chaletsswimming pool good many varietiesrated 10,0.75,14,8.857142857142858,Positive,2,0
5,2,2023,bit everything,0.0,2,6.5,Neutral,1,0
5,2,2023,went camping loved experience,0.7,4,6.5,Positive,2,0
5,2,2018,wonderful place lot green area great looking tranquility fishing spot beautiful view snack bar delicious portion like meal served restaurant staff polite friendly always willing help suggestion reception would nice sign informing get chalet area even though girl reception explained got lost woman came meet saying private area pool could umbrella lack handrail stair give access part pool restaurant,0.5194444444444444,59,5.796610169491525,Positive,2,0
5,1,2023,good structure many bathroom clean heated pool great several activity campsite addition extremely beautiful placethe price may little higher compared campsite compare one worth every penny end even expensive,0.30791666666666667,29,6.172413793103448,Neutral,1,0
5,1,2019,beautiful place super clean quiet nice excelent reception nothing desired,0.43,10,6.4,Neutral,1,0
5,2,2018,place incredible unique momentsmemories last forever,0.425,6,7.833333333333333,Neutral,1,0
5,1,2023,awesome,1.0,1,7.0,Positive,2,0
5,1,2022,family place great reception attentive monitor child great camping area impeccable bathroom,0.6875,12,6.666666666666667,Positive,2,0
5,1,2023,good place spend time family im sure ill come back often,0.175,11,4.181818181818182,Neutral,1,0
4,2,2023,campsite good area socket bathroom would double due number camper mention last day none shower camping area near pool hot,0.15416666666666665,20,5.1,Neutral,1,0
4,1,2021,nice place great rest good food too,0.6999999999999998,7,4.142857142857143,Positive,2,0
4,1,2021,wide nice,0.25,2,4.0,Neutral,1,0
5,2,2021,best camping place,1.0,3,5.333333333333333,Positive,2,0
5,3,2021,nice place great fishing,0.7,4,5.25,Positive,2,0
5,2,2021,perfect place reception fantastic soon arrived felt like among friend receptive staff provided firstworld education meal served excellence fresh hygienic see piece paper thrown floor congratulation chapu de sol family everything perfect highly recommend time year thank family i delighted god bless you,0.5933333333333334,43,6.046511627906977,Positive,2,0
5,2,2018,great place several swimming pool fishing lake chalet many thing,0.43333333333333335,10,5.5,Neutral,1,0
1,1,2023,excellent place relax enjoy nature found mr roberto getting soda going pool approached asked bring drink food cool price affordablei leave dissatisfaction administration establishment,0.5833333333333334,24,6.666666666666667,Positive,2,0
5,1,2022,good place amazing experience recommend,0.65,5,7.0,Positive,2,0
5,2,2022,wonderful camping super attentive staff dona nice incredible woman super clean camping area clean bathroom clean swimming pool one thing need observed administration community kitchen not people stay agglomerated without able allow people use itbut everything else wonderful ill back soon,0.435897435897436,41,6.048780487804878,Neutral,1,0
5,2,2022,excellent place clean organized highly recommend it,0.5088888888888888,7,6.428571428571429,Positive,2,0
5,2,2022,best campsite weve ever to highly recommended,0.58,7,5.571428571428571,Positive,2,0
5,2,2022,wonderful place familiar organized clean excellent service great family laser friend couple etc,0.7083333333333334,13,6.384615384615385,Positive,2,0
5,1,2019,excellent take family great infrastructure,0.9,5,7.6,Positive,2,0
3,3,2019,iron spike giraffe pool drain ended weekend,0.0,7,5.285714285714286,Neutral,1,0
1,2,2019,prejudiced place went friend simply go couple family ridiculous place,-0.16666666666666666,10,6.0,Negative,0,0
5,2,2019,nice family atmosphere great food shame sound cooler restricted otherwise excellent,0.7,11,6.636363636363637,Positive,2,0
4,1,2019,nice cozy place quiet great relax,0.30000000000000004,6,4.666666666666667,Neutral,1,0
5,1,2023,nice place total peace,0.3,4,4.75,Neutral,1,0
5,1,2023,cool place,0.35,2,4.5,Neutral,1,0
5,4,2019,family favorite stop,0.5,3,6.0,Neutral,1,0
5,2,2019,wonderful,1.0,1,9.0,Positive,2,0
5,1,2019,wonderful,1.0,1,9.0,Positive,2,0
5,1,2017,great place camp family affordable restaurant heated pool,0.8,8,6.25,Positive,2,0
5,1,2017,great structure soon new pool lot camping option there,0.4681818181818182,9,5.111111111111111,Neutral,1,0
5,1,2019,excellent meal careful internet dining room fails,0.13333333333333333,7,6.142857142857143,Neutral,1,0
5,1,2019,wonderful convenience 10,1.0,3,7.333333333333333,Positive,2,0
5,3,2019,sensational,0.6666666666666666,1,11.0,Positive,2,0
5,2,2019,well structured heated pool clean bathroom time fun whole family best camping ive ever to were 20 day away intend return,0.4666666666666667,21,4.761904761904762,Neutral,1,0
5,1,2019,good,0.7,1,4.0,Positive,2,0
5,2,2019,best place found looking peace people nice loved it,0.7666666666666666,9,4.777777777777778,Positive,2,0
5,2,2020,nice place,0.6,2,4.5,Positive,2,0
5,3,2019,show,0.0,1,4.0,Neutral,1,0
5,3,2016,great camping excellent structure,0.9,4,7.5,Positive,2,0
4,1,2016,super nice place,0.4666666666666667,3,4.666666666666667,Neutral,1,0
5,1,2021,beautiful place green well maintained leisure area excellent infrastructure attentive staff option tastesbudgets,0.5125,13,7.6923076923076925,Positive,2,0
5,1,2016,good,0.7,1,4.0,Positive,2,0
5,1,2016,good great place,0.75,3,4.666666666666667,Positive,2,0
5,1,2020,loko top best ive ever been delicious restaurant spectacular breakfast fish lake one better other,0.5791666666666667,15,5.533333333333333,Positive,2,0
5,2,2020,good,0.7,1,4.0,Positive,2,0
5,2,2020,beautiful place,0.85,2,7.0,Positive,2,0
4,2,2022,loved place peaceful perfect replenishing energy reason giving 5 star visit sauna working heated pool small swim sometimes even go in fishing area closed visitor due private party wooden chalet different size stayed smallest one give u another option arrived,0.16388888888888886,40,5.475,Neutral,1,0
5,2,2022,good price high well looked after,0.43,6,4.666666666666667,Neutral,1,0
5,3,2022,excellent,1.0,1,9.0,Positive,2,0
5,2,2022,great place waiter rude u took u pool minute leave people charge healthy attentive,0.35,14,4.928571428571429,Neutral,1,0
5,2,2018,beautiful,0.85,1,9.0,Positive,2,0
5,1,2022,beautiful place good experience,0.7749999999999999,4,7.0,Positive,2,0
1,4,2022,want say congratulation girl reception helpful sweetheart service restaurant terriblei ordered caipirinha took 30 minuteslook quiet peoplea guy approached daughterin front poolto ask thermal bag open bagsvery embarrassingthe clogged drain flooded bathroommezzanine lot dust left cleaner found itanyway positive point pool great,0.20545454545454547,42,6.809523809523809,Neutral,1,0
5,2,2019,good beautiful,0.7749999999999999,2,6.5,Positive,2,0
5,2,2022,highly recommend,0.16,2,7.5,Neutral,1,0
4,2,2017,infrastructure swimming pool service,0.0,4,8.25,Neutral,1,0
5,2,2022,loved place well structured quiet easy reach,0.37777777777777777,7,5.428571428571429,Neutral,1,0
5,2,2019,went park good,0.7,3,4.0,Positive,2,0
2,4,2019,left lot desired view comment seen social medium,0.016666666666666666,8,5.125,Neutral,1,0
3,2,2017,worth knowing camping family good food excellent service wonderful space etc,0.75,11,6.0,Positive,2,0
4,2,2019,good,0.7,1,4.0,Positive,2,0
5,2,2020,beautiful,0.85,1,9.0,Positive,2,0
4,3,2019,cozy place,-0.19999999999999998,2,4.5,Negative,0,0
4,3,2018,really liked place lot fun,0.44999999999999996,5,4.4,Neutral,1,0
5,2,2018,place great structure camping going use day use new pool,0.4681818181818182,10,4.7,Neutral,1,0
5,1,2018,cool unmissable,0.35,2,7.0,Neutral,1,0
5,1,2018,great environment,0.8,2,8.0,Positive,2,0
5,2,2018,love place,0.5,2,4.5,Neutral,1,0
5,2,2021,best camping complete,0.55,3,6.333333333333333,Positive,2,0
5,2,2018,wonderful,1.0,1,9.0,Positive,2,0
4,2,2018,cozy place great spend day family,0.30000000000000004,6,4.666666666666667,Neutral,1,0
5,3,2018,organized cozy clean good structure recommend everyone,0.2888888888888889,7,6.857142857142857,Neutral,1,0
5,2,2017,beautiful landscape nature great food service ten loved,0.5874999999999999,8,6.0,Positive,2,0
5,1,2017,tasty family atmosphere good service improve lunch option breakfast serf well,0.7,11,6.090909090909091,Positive,2,0
5,3,2017,pleasant family environment various entertainment age recommend,0.36666666666666664,7,8.142857142857142,Neutral,1,0
5,2,2017,beautiful well looked,0.85,3,6.333333333333333,Positive,2,0
5,1,2019,good rest quiet wellkept place,0.35,5,5.2,Neutral,1,0
4,1,2020,good,0.7,1,4.0,Positive,2,0
4,2,2020,wonderful place,1.0,2,7.0,Positive,2,0
5,1,2020,wonderful place,1.0,2,7.0,Positive,2,0
5,2,2020,excellent,1.0,1,9.0,Positive,2,0
5,1,2022,5 year incredible trip took family decided go week get know place better fell love every detail calm polite staff cleanliness place clean pool everything organized stayed chalet 12 receptionist lovely arrived uber son put chalet close everything could get around better him playground restaurant swimming pool way heated option choice lol anyway lunch delicious ideal quantity people staying complete breakfast cold cut savory snack cake danone complete cornflakes provide dinner option ordering snack 3pm picking 4pm place huge opportunity visit fishing spot closed went place even though closed enchanted definitely intend return intention stay 2 night incredible extended another day want leave hope return soon enjoy place little more congratulation employee owner recommended family friend,0.36567460317460326,116,5.853448275862069,Neutral,1,0
3,1,2022,nice place camp campsite seems stopped time almost improvement new feature fishing airsoft paid separately,0.36818181818181817,15,6.133333333333334,Neutral,1,0
5,1,2022,wonderful camping recommend it,1.0,4,6.75,Positive,2,0
4,1,2022,good wonderful place bad thing give discount halfday rate,0.3333333333333333,9,5.444444444444445,Neutral,1,0
5,1,2022,gorgeous gorgeous,0.7,2,8.0,Positive,2,0
4,2,2022,location good service accommodation,0.7,4,8.0,Positive,2,0
5,2,2022,wonderful place stayed chalet surprised beauty place beautiful calm property pet friendly impeccable food organized note bathroom chalet need maintenance leak nothing much fell love enchanting beauty place return parent worth it,0.4861111111111111,32,6.15625,Neutral,1,0
5,4,2022,good recommend everyone,0.7,3,7.0,Positive,2,0
5,1,2022,beautiful campsite well organized clean,0.6083333333333334,5,7.0,Positive,2,0
5,1,2022,top,0.5,1,3.0,Neutral,1,0
4,2,2022,wonderful excellent place spend weekend family top,0.8333333333333334,7,6.285714285714286,Positive,2,0
4,1,2018,good relax enjoy family plenty space toy child,0.55,8,4.875,Positive,2,0
4,1,2018,surprised structure without doubt recommend it,0.1,6,6.833333333333333,Neutral,1,0
5,1,2018,excellent camping well structured,1.0,4,7.5,Positive,2,0
5,1,2018,excellent place rest wide area several option swimming pool good fishing spot many leisure option worth checking out,0.39999999999999997,18,5.5,Neutral,1,0
5,4,2023,day use family found place good whether day use camping family atmosphere lot activity good swimming pool good food attentive polite staff price also thought fair recommend,0.6399999999999999,27,5.407407407407407,Positive,2,0
5,2,2023,super happy back several time,0.2833333333333333,5,5.0,Neutral,1,0
5,1,2023,camping fantastic nothing like sp structure organized well maintained lot activity child adult good location excellent access road,0.55,18,6.277777777777778,Positive,2,0
1,3,2023,worst campsite ive ever to thing save rest pool dirty shallow lot lizard hang around people,-0.6444444444444445,16,4.75,Negative,0,0
5,2,2023,always pleasure go back there several swimming pool including child walk parent relax little one fun restaurant vegan option anyone vegan brings food,0.028124999999999997,23,5.521739130434782,Neutral,1,0
5,1,2023,sensational experience friend,0.6666666666666666,3,9.0,Positive,2,0
5,2,2023,loved it ill soon,0.09999999999999998,4,3.5,Neutral,1,0
5,2,2023,experience really cool went school,0.35,5,6.0,Neutral,1,0
1,1,2023,recommend deliver deliver still ignore complaint total neglect disorganizedcomplaints reported time problem happening ignored,-0.15,14,8.0,Negative,0,0
5,2,2017,camping priceless,1.0,2,8.0,Positive,2,0
5,1,2019,great atmosphere good food,0.75,4,5.75,Positive,2,0
5,3,2019,great place,0.8,2,5.0,Positive,2,0
5,2,2019,wonderful,1.0,1,9.0,Positive,2,0
5,2,2018,recommend it wonderful place great child,0.9,6,5.833333333333333,Positive,2,0
5,2,2018,cool fun,0.32499999999999996,2,3.5,Neutral,1,0
5,3,2019,there better place rest,0.5,4,5.0,Neutral,1,0
4,1,2019,good,0.7,1,4.0,Positive,2,0
5,3,2019,wonderful,1.0,1,9.0,Positive,2,0
5,3,2019,wonderful place,1.0,2,7.0,Positive,2,0
5,2,2019,simply magical place family environment place stay destress forget problem relax lagoon,0.5,12,6.333333333333333,Neutral,1,0
5,2,2019,sooooo good love,0.6,3,4.666666666666667,Positive,2,0
4,2,2019,good nice atmosphere spend day found expensive,0.2666666666666666,7,5.714285714285714,Neutral,1,0
4,1,2019,4 star camping area structure swimming pool family environment really liked fishing logo horrible service terrible owner rude full restriction fish go even fishing boat spoil place,-0.27,27,5.703703703703703,Negative,0,0
4,1,2021,ideal place child good infrastructure camping bathroom shower electricity point 220v swimming pool hiking among attraction like fish fishing offer exciting hook,0.6333333333333334,22,6.318181818181818,Positive,2,0
5,1,2019,great place camping rest leisure,0.8,5,5.6,Positive,2,0
4,1,2019,place incredible service inside parking lot leaf lot desired thats im giving 4 star,0.9,14,5.0,Positive,2,0
5,2,2019,wonderful spent saturday day paradise congratulation employee professionalism met two couple chalet wonderful people loved everything thanks,0.5599999999999999,17,7.294117647058823,Positive,2,0
4,1,2019,good,0.7,1,4.0,Positive,2,0
4,3,2017,facility good recommend,0.7,3,7.0,Positive,2,0
5,1,2017,always play paint ball campground,0.0,5,5.8,Neutral,1,0
5,1,2017,beautiful place,0.85,2,7.0,Positive,2,0
5,1,2017,recommend great place,0.8,3,6.333333333333333,Positive,2,0
5,1,2017,excellent worth,0.65,2,7.0,Positive,2,0
3,2,2017,wonderful beautiful familiar place chalet little dusty good,0.3895833333333334,8,6.5,Neutral,1,0
5,2,2020,visited hat sol camping wonderful bathroom clean camping area great communal kitchen first experience camping hat sol stopped since highly recommend it close shopping mall city center make easy walk around forget something,0.41571428571428576,33,5.757575757575758,Neutral,1,0
5,1,2023,love place,0.5,2,4.5,Neutral,1,0
1,2,2023,like itclosed swimming pool overcrowdedi like service also leaf something desired,0.0,11,6.454545454545454,Neutral,1,0
5,1,2023,reception accommodation spectacular food,0.6,4,9.25,Positive,2,0
4,1,2023,day use,0.0,2,3.0,Neutral,1,0
2,2,2023,get visit thought fee charged take pet terrible 30 reais human day tent even chalet think wrong say accept pet charge abusive amount give taking them go without pet ill look another place,-0.5,33,4.696969696969697,Negative,0,0
4,1,2020,place tranquility relax think anything beautiful huge clean campsite bathroom always cleaned day,0.5388888888888889,13,6.461538461538462,Positive,2,0
5,2,2020,place preserved nature organized beautiful peaceful many bird topnotch service delicious restaurant,0.65,12,7.333333333333333,Positive,2,0
5,2,2020,amazing,0.6000000000000001,1,7.0,Positive,2,0
5,2,2021,great camping spectacular infrastructure,0.7,4,9.25,Positive,2,0
3,3,2021,well let go second time already possible consideration place reasonable lends acceptable sin nonsense rented kiosk upon arrival found light turn outlet without power restaurant know outsourced acceptable expensive beyond certain silly rule 2 pm asked snack denied ground snack served lunch over 3 pm then customer want lunch simple stay hungry 3pm unfortunate,-0.07619047619047618,54,5.666666666666667,Negative,0,0
5,1,2021,place wonderful,1.0,2,7.0,Positive,2,0
1,2,2021,place beautiful administration leaf something desired check compliance quiet hour pandemic respect distance maximum occupancy place,0.425,16,7.25,Neutral,1,0
5,1,2018,paradise 10,0.0,2,5.0,Neutral,1,0
5,2,2021,amazing place cozy welcoming besides beautiful,0.4166666666666667,6,6.833333333333333,Neutral,1,0
4,3,2021,excellent camping several pool wonderful restaurant spectacular green area good back,0.4428571428571428,11,6.7272727272727275,Neutral,1,0
5,3,2021,always spend day perfect,1.0,4,5.25,Positive,2,0
2,3,2021,campsite area designated motorhomes several tent site motorhomes camper trailer tentroof vehicle noisy people respecting nocturnal silence schedule party barbecue night long prohibition using speaker management answer phone time respond text place without inspection becomes man land instead pleasant place close nature,0.22777777777777775,42,6.619047619047619,Neutral,1,0
5,1,2022,great structure,0.8,2,7.0,Positive,2,0
5,2,2022,loved going family,0.7,3,5.333333333333333,Positive,2,0
5,3,2022,excellent,1.0,1,9.0,Positive,2,0
5,2,2022,went first time weekend family im really delighted never imagined day incredible fun place would wonderful thing could affordable meal i thought price expensive good accessible plus environment location structure incredible sure new year eve incredible place,0.5134469696969698,37,6.0,Positive,2,0
5,2,2022,good good go early,0.5,4,3.75,Neutral,1,0
4,2,2022,good excellent option fun refreshment family,0.6666666666666666,6,6.5,Positive,2,0
5,1,2022,excelent recommend,0.0,2,8.5,Neutral,1,0
5,2,2020,camping customer 15 year go often top wonderful place,0.75,9,5.0,Positive,2,0
5,3,2020,great,0.8,1,5.0,Positive,2,0
4,3,2020,good price brl 5000 heated pool waterslide,0.7,7,5.142857142857143,Positive,2,0
5,2,2020,best camping ive ever seen super attentive cool fun monitor kid adult too game even adult highly recommend,0.2603703703703704,18,4.944444444444445,Neutral,1,0
5,3,2020,went camping beautiful structure negative point campsite day use type goer respect end dangerous leave tent open go pool belonging risk respect camping rule make trouble definitely back big holiday,-0.035714285714285705,30,5.6,Negative,0,0
5,2,2020,wonderful surprised structure cleanliness highly recommend it come back often,0.315,10,6.8,Neutral,1,0
3,2,2020,found bathroom dirty disgusting toilet shower stall night lighting establishment anyone sleeping tent camping area need use flashlight go bathroom really dark,-0.44583333333333336,22,6.2272727272727275,Negative,0,0
4,2,2018,piece paradise im stuck peace quiet family atmosphere car stereo best,0.5,11,5.363636363636363,Neutral,1,0
4,2,2018,well organized place great restaurant,0.8,5,6.6,Positive,2,0
5,1,2018,love place,0.5,2,4.5,Neutral,1,0
5,2,2021,good,0.7,1,4.0,Positive,2,0
5,1,2021,good location welcoming staff well prepared coffee lunch,0.7,8,6.125,Positive,2,0
4,3,2021,recommend it quiet welcoming,0.0,4,6.25,Neutral,1,0
5,1,2021,excellent place take family friend,1.0,5,6.0,Positive,2,0
4,2,2023,nice place camp spacious nice structure,0.6,6,5.666666666666667,Positive,2,0
